Customer_ID,customer_name,customer_email,customer_phone,Address,City,State,Zipcode,Country,Age,Gender,Income,Customer_Segment,Feedback,Ratings,order_id,product_id
11426,Ashley Shaw,Caitlin67@gmail.com,8707461000.0,91701 Martinez Tunnel,Portsmouth,England,99021,UK,21,Female,High,Regular,Bad,1.0,9293155,48263
11450,Angela Hood,Jodi27@gmail.com,2095138000.0,4067 Kayla Hill Apt. 421,Munich,Berlin,26354,Germany,26,Male,Low,Premium,Good,4.0,4632254,34267
11452,Joseph Lee,Mark78@gmail.com,9620232000.0,235 Sparks Garden Apt. 583,Portsmouth,England,93817,UK,24,Female,Medium,Regular,Excellent,5.0,5937344,33350
11458,James Watts,Elizabeth70@gmail.com,6649665500.0,4145 Lin Lock,Regina,Ontario,3041,Canada,22,Male,Medium,Regular,Average,2.0,9141344,82072
11459,Manuel Delgado,Ryan8@gmail.com,8221350000.0,75696 Donna Glen,Colorado Springs,Oklahoma,73142,USA,47,Male,Medium,Regular,Bad,1.0,2750681,10441
11467,Nathan Greene,Jeffrey97@gmail.com,2824473000.0,816 Brown Vista,New York,Kansas,82728,USA,23,Female,Medium,New,Excellent,4.0,9836516,56267
11475,Mr. David Hardy,Daniel52@gmail.com,4464414700.0,297 Hopkins Flat,Virginia Beach,Florida,32779,USA,22,Female,High,Regular,Average,2.0,3106985,92449
11478,Angela Dean,Meagan95@gmail.com,9915469000.0,68667 Odom Cliff Apt. 298,Chicago,Connecticut,51035,USA,34,Female,Medium,New,Good,4.0,2932655,46846
11482,David Jones,Jill3@gmail.com,2067670700.0,1686 Rivera Points,Glasgow,England,11086,UK,26,Male,Medium,New,Good,3.0,5873764,73846
11487,Adam Levine,Timothy100@gmail.com,9886142000.0,08248 Morris Gateway,Melbourne,New South Wales,30870,Australia,20,Male,Low,New,Excellent,4.0,2653107,54787
11494,Jon Russell,Kristine53@gmail.com,3666753500.0,79010 David Rest,Gold Coast,New South Wales,63904,Australia,20,Female,Medium,New,Good,4.0,5785098,84199
11496,Dr. Mary Brock,Christian97@gmail.com,4131422000.0,48978 Timothy Unions,Chicago,Connecticut,24376,USA,20,Female,Low,Regular,Bad,1.0,4096919,33977
11500,William Lee,Juan55@gmail.com,3121603000.0,7252 Mcgrath Spur,Duisburg,Berlin,99035,Germany,20,Female,Medium,New,Good,4.0,8367862,50780
11541,Gary Martin,Angela13@gmail.com,9947877000.0,45895 Jaime Track Apt. 222,Winnipeg,Ontario,62406,Canada,62,Male,Low,Premium,Good,3.0,8499976,66118
11543,Michelle Parsons,Taylor24@gmail.com,1831288600.0,5742 Smith Mountains,Chicago,Connecticut,23080,USA,34,Male,Low,New,Good,4.0,1296900,96068
11547,Anthony Short,Joel100@gmail.com,6034457600.0,9166 Michelle Ferry,Omaha,Indiana,46660,USA,46,Female,Low,Regular,Excellent,5.0,2168090,70393
11550,Matthew Oconnor,Christine10@gmail.com,5397008400.0,664 Holt Fords,Halifax,Ontario,42865,Canada,22,Male,High,Premium,Excellent,5.0,1958033,61826
11558,Dana Young,Bethany68@gmail.com,2736436200.0,8254 Walter Throughway Suite 093,Portsmouth,England,13696,UK,21,Female,Medium,Regular,Bad,1.0,6938021,31272
11562,James Rogers,Caitlin33@gmail.com,7652604000.0,821 Mcpherson Well Apt. 358,Darwin,New South Wales,75669,Australia,47,Male,Medium,New,Good,4.0,9020465,34942
11571,Tracy Owens,Candice21@gmail.com,1135489300.0,22063 Allen Parkway Apt. 249,Adelaide,New South Wales,38558,Australia,66,Female,Low,New,Excellent,5.0,1270590,63649
11578,Chelsea Johnson,Christopher27@gmail.com,4069196300.0,1080 Gabriel Bypass Suite 529,Memphis,Alabama,35757,USA,31,Male,Medium,Regular,Average,2.0,9889992,36645
11589,Melissa Bryan,Theresa6@gmail.com,8420526000.0,681 Wong Cove,Nuremberg,Berlin,12005,Germany,40,Male,Low,Premium,Average,2.0,9349728,20606
11598,Samantha Fisher,Mercedes81@gmail.com,7030718500.0,23631 Catherine Via,Victoria,Ontario,45873,Canada,26,Male,Low,Regular,Good,4.0,2888346,32016
11604,Ryan Mitchell,Susan90@gmail.com,9277119000.0,62682 Jackson Vista,Arlington,Rhode Island,2880,USA,46,Female,High,Premium,Average,2.0,1672386,39093
11609,Patricia Williams,Mackenzie100@gmail.com,5164309500.0,74732 Young Heights,Regina,Ontario,54627,Canada,62,Male,High,Premium,Excellent,5.0,2617604,45414
11624,Jessica Lawrence,Erin23@gmail.com,1319597600.0,628 Gregory Common,Brisbane,New South Wales,25793,Australia,66,Male,High,New,Good,3.0,6129526,27065
11626,Elizabeth Levy,Edward20@gmail.com,2198482400.0,2611 Rivera Pass,Bendigo,New South Wales,99269,Australia,42,Male,Low,Regular,Good,3.0,8177532,32579
11627,Emma Mayo,Amber34@gmail.com,4960387600.0,19868 Livingston Valleys,Louisville,Louisiana,70887,USA,36,Female,Low,New,Bad,1.0,5047902,19694
11630,Samuel Brown,Michelle76@gmail.com,4831821300.0,56469 Marisa Mill,St. John's,Ontario,83494,Canada,46,Male,Low,Premium,Average,2.0,9968304,39505
11636,Susan Miranda,Michael52@gmail.com,8966487000.0,864 Soto Shore,Hamburg,Berlin,43314,Germany,22,Male,High,Regular,Excellent,4.0,4271199,24431
11638,Denise Yang,Scott29@gmail.com,7995344000.0,92100 Tyrone Vista Apt. 676,San Francisco,Maine,52085,USA,26,Male,High,Regular,Good,4.0,3864405,85012
11639,Michael Boone,Matthew22@gmail.com,8461076500.0,564 Kevin Corner,Münster,Berlin,57201,Germany,26,Female,Low,New,Good,3.0,8979451,41547
11642,Angela King,Alexander62@gmail.com,4482016000.0,730 Woods Expressway Suite 733,Cardiff,England,16457,UK,46,Female,High,New,Average,2.0,6683369,94970
11672,Nancy Tran,Heather22@gmail.com,8807423000.0,33171 Gonzalez Shores,London,England,66841,UK,46,Female,Low,Premium,Excellent,5.0,6416779,79697
11675,Jacqueline Taylor,Rose21@gmail.com,3237916400.0,42627 Collins Wells,Birmingham,England,12855,UK,20,Male,Medium,Regular,Good,3.0,5863280,72644
11677,Lynn Costa,Laura26@gmail.com,1534599200.0,4264 Watts Spur Suite 047,Chicago,Connecticut,54715,USA,34,Male,Low,Regular,Bad,1.0,1907751,62847
11686,Kevin Sexton,Kristine53@gmail.com,4156977400.0,66470 Villa Ways Apt. 211,Chicago,Connecticut,89759,USA,34,Male,Low,New,Good,4.0,4966556,98458
11693,Janet Price,Matthew82@gmail.com,5972362000.0,876 Heather Hill Suite 791,Frankfurt,Berlin,29098,Germany,20,Male,Medium,Regular,Average,2.0,4508741,45358
11694,Joseph Miller,Amanda45@gmail.com,9390677000.0,42478 Chandler Extension Suite 125,Birmingham,England,32826,UK,54,Male,Low,Regular,Excellent,5.0,1306435,91591
11708,Victoria Edwards,Joshua92@gmail.com,7610112000.0,191 Mcdonald Burgs Apt. 357,Düsseldorf,Berlin,31489,Germany,23,Male,Medium,New,Average,2.0,1345167,64792
11710,Jessica Garza,Richard94@gmail.com,4583840300.0,890 Desiree Ways Apt. 673,Regina,Ontario,13992,Canada,31,Male,Low,Regular,Good,3.0,9439080,65846
11713,Jennifer Smith,Mark66@gmail.com,4486926300.0,0666 Wright Run,Boston,Georgia,97467,USA,23,Male,High,Regular,Bad,1.0,9540735,60290
11736,Mark George,Sarah36@gmail.com,7824535600.0,16156 Kenneth Via,Munich,Berlin,29463,Germany,22,Female,Low,Regular,Bad,1.0,9377484,85614
11745,Michael Mitchell,Mark97@gmail.com,2473248000.0,748 Williams Fords,Boston,Georgia,47215,USA,23,Male,High,Regular,Excellent,4.0,1406523,97320
11748,Hannah Aguilar,Lindsey71@gmail.com,2655006700.0,0468 Williams Ford Suite 687,Barrie,Ontario,9181,Canada,30,Male,Medium,Regular,Good,4.0,9207061,28730
11777,Bradley Owen,Heather16@gmail.com,5544279600.0,728 Kirk Lakes Apt. 573,Detroit,Vermont,5357,USA,36,Male,Medium,Premium,Good,3.0,2305551,23324
11800,Jamie Hall,Alicia92@gmail.com,2207093000.0,8335 Pruitt Field Suite 320,Hanover,Berlin,85851,Germany,46,Female,High,New,Excellent,5.0,8424399,13539
11801,Rebecca Gamble,Jennifer38@gmail.com,1399545900.0,450 Shannon Ports,Toronto,Ontario,87644,Canada,41,Female,High,Premium,Good,3.0,9385924,94265
11808,Daniel Dunn,Jason58@gmail.com,4075100200.0,47715 Davis Track Suite 488,Albury-Wodonga,New South Wales,47515,Australia,46,Female,Medium,Premium,Excellent,5.0,7046482,60242
11823,Mariah Perez,Brett66@gmail.com,6816907000.0,51150 Williams Lights Apt. 201,Philadelphia,Arizona,86422,USA,26,Male,High,Regular,Good,4.0,7063859,49109
11835,Jose Carroll Jr.,Douglas69@gmail.com,1907721000.0,209 Andrew Way Suite 594,Frankfurt,Berlin,26116,Germany,22,Male,Medium,Regular,Average,2.0,6315457,98531
11838,Rodney Howard,Michelle5@gmail.com,9723407000.0,27725 John Estate,Bonn,Berlin,67755,Germany,46,Male,Medium,New,Excellent,5.0,7249068,99897
11839,Abigail Hall,Leslie2@gmail.com,8455577000.0,36469 Garza Trace,Oshawa,Ontario,90696,Canada,21,Female,Low,Premium,Excellent,4.0,7375688,24369
11841,Emily Lucas,Jenna10@gmail.com,9565890000.0,513 Gonzalez Forest,Oxford,England,67680,UK,22,Male,High,Regular,Average,2.0,4582499,61534
11868,Jeremy Nunez,Garrett94@gmail.com,1819523200.0,21264 Lozano Crest Apt. 837,Leipzig,Berlin,90037,Germany,46,Female,High,Regular,Average,2.0,9663117,30173
11876,Christine Mayer,Nancy24@gmail.com,5092599000.0,89789 Owen Oval Suite 105,Berlin,Berlin,18681,Germany,46,Male,Low,Premium,Excellent,4.0,2878195,17917
11883,Danny Calderon,Nathan3@gmail.com,1098942500.0,33599 Klein Parkway,Portsmouth,England,34638,UK,65,Male,High,Premium,Good,3.0,2705872,25021
11885,John Andrews,Monica25@gmail.com,9557868000.0,220 Deborah Shoals,Leipzig,Berlin,72360,Germany,46,Male,Low,Premium,Excellent,4.0,9377141,49565
11894,Nicholas Foster,Valerie14@gmail.com,5930788000.0,481 Michelle Ways,San Francisco,Maine,68978,USA,26,Male,High,Regular,Good,3.0,9748181,72603
11897,Frances Johnson,George74@gmail.com,2520391200.0,38241 Perez Cliffs,Southampton,England,60115,UK,20,Male,High,New,Average,2.0,7766351,20318
11909,Lisa Adams,Jerry89@gmail.com,5746291000.0,11680 Paula Fall,Barrie,Ontario,3632,Canada,47,Female,Medium,New,Excellent,4.0,9433888,90190
11911,Katherine Dunn,Tina63@gmail.com,4042688300.0,35550 Montgomery Mills Apt. 238,Kelowna,Ontario,69658,Canada,50,Male,High,New,Bad,1.0,7029414,80656
11912,Matthew Fleming,Dwayne87@gmail.com,4562298000.0,0719 Patricia Branch Suite 525,San Francisco,Maine,46389,USA,26,Female,High,Regular,Bad,1.0,3084479,84707
11928,Mary Mclaughlin,Lisa63@gmail.com,9099433000.0,794 Stephen Center,Calgary,Ontario,13305,Canada,29,Male,Medium,New,Good,4.0,5948062,28085
11936,Christine Hogan,Lance74@gmail.com,8342578700.0,056 Katie Lodge Suite 040,Sacramento,Utah,84694,USA,46,Male,Medium,Premium,Excellent,4.0,8340436,49405
11941,Tammy Wagner,Steven56@gmail.com,3730604000.0,27669 Rodriguez Pine,San Francisco,Maine,73698,USA,26,Male,High,Regular,Excellent,5.0,9621036,18091
11946,Chad Brown MD,James61@gmail.com,2434556200.0,9589 Sabrina Shoal,Ottawa,Ontario,10873,Canada,55,Female,High,Premium,Excellent,4.0,1852641,98516
11950,Danielle Potter,Elizabeth34@gmail.com,9696428000.0,98178 Guerrero Forges Suite 889,Dresden,Berlin,15691,Germany,38,Male,Low,Regular,Good,3.0,8757869,35281
11954,Marie Shaw,Tina68@gmail.com,8578708000.0,560 Jennings Throughway Suite 337,Dresden,Berlin,41896,Germany,55,Male,Low,Premium,Good,4.0,2326978,68870
11997,John Salazar,John50@gmail.com,7046168600.0,31874 Ross Corner Apt. 943,Ottawa,Ontario,46787,Canada,28,Male,Low,Regular,Excellent,4.0,6695764,20625
12006,Michael Ellis,Lori8@gmail.com,4286372000.0,03762 Thompson Station,Toronto,Ontario,39381,Canada,21,Male,Low,Regular,Good,4.0,8122867,76770
12007,Courtney Gallagher,John28@gmail.com,5109104600.0,80344 Roberts Lights,Halifax,Ontario,4720,Canada,39,Female,Medium,Premium,Excellent,5.0,5912444,21350
12008,Raymond Bradley,James52@gmail.com,8641895000.0,80009 Johnson Hills Suite 670,Oshawa,Ontario,57850,Canada,20,Male,Medium,New,Bad,1.0,3707456,24061
12014,Marcus Perez,Robert26@gmail.com,4739426300.0,20460 Rogers Fords,Nottingham,England,70352,UK,35,Male,Low,New,Excellent,5.0,4098014,93724
12023,Mrs. Veronica Beard MD,Sonya52@gmail.com,2925380900.0,517 Steve Groves,Dresden,Berlin,58654,Germany,20,Female,Medium,Regular,Good,3.0,2483256,68769
12027,Melanie Nguyen,Daniel69@gmail.com,3896255500.0,01263 Patrick Squares Suite 042,Portsmouth,England,42835,UK,21,Female,Medium,Regular,Average,2.0,6626426,68597
12030,Bradley Dunlap,James37@gmail.com,4509784000.0,2631 Rebecca Mountains,Düsseldorf,Berlin,72253,Germany,63,Male,Medium,Regular,Excellent,5.0,2336660,19601
12046,Jamie Kelley,Becky65@gmail.com,9179930000.0,017 Kenneth Stravenue,Louisville,Rhode Island,2822,USA,22,Male,High,Regular,Average,2.0,9480892,74445
12057,Emily Smith,Eddie64@gmail.com,6847776300.0,5440 Smith Circles,Boston,Georgia,94818,USA,23,Male,High,Regular,Average,2.0,1703371,94795
12077,Rachel Combs,Cody54@gmail.com,2411176400.0,760 Anderson Ferry,Wuppertal,Berlin,72054,Germany,46,Male,High,Regular,Excellent,4.0,2920492,29077
12080,Brittney Garcia,Megan88@gmail.com,6655079400.0,530 Anderson Via Suite 135,Portsmouth,England,4945,UK,24,Male,Medium,Regular,Good,3.0,4507256,51668
12085,Emily Wilson,Richard82@gmail.com,4740332000.0,55472 Terry Mountain Apt. 994,Chicago,Connecticut,49359,USA,34,Female,High,Premium,Good,3.0,4329537,64292
12087,Maria Cabrera,Robert46@gmail.com,8291276300.0,59124 Robert Summit,Chicago,Connecticut,79385,USA,34,Male,Low,New,Excellent,4.0,6201496,25812
12102,Becky Edwards,Gabriel91@gmail.com,4275133700.0,755 Brenda Corner,London,England,41929,UK,55,Male,Medium,New,Average,2.0,8880973,44829
12117,Eric Ryan,Donna5@gmail.com,9717729000.0,138 Wood Lake Apt. 000,Long Beach,California,91468,USA,27,Male,Medium,Regular,Excellent,5.0,7559899,42827
12118,Sarah Frye,Rebecca13@gmail.com,4597958700.0,9207 Scott Path,Frankfurt,Berlin,95104,Germany,22,Female,Medium,Regular,Average,2.0,8563722,19426
12127,Dylan Flores,Jacqueline43@gmail.com,3456904400.0,8226 Erin Freeway Apt. 553,Ballarat,New South Wales,49108,Australia,20,Female,Medium,Regular,Average,2.0,8447797,25242
12137,Jennifer Nolan,Robert56@gmail.com,4383018000.0,8433 Jaime Summit,New York,Kansas,88993,USA,23,Male,Medium,New,Excellent,5.0,6706614,72672
12139,Jeremiah Walters,Susan61@gmail.com,5409238500.0,364 Delgado Crescent Suite 541,Frankfurt,Berlin,57165,Germany,22,Male,Medium,Regular,Excellent,4.0,5600490,39133
12148,Harold Chavez,Lisa22@gmail.com,6870738400.0,4497 Diaz Point,Dortmund,Berlin,78368,Germany,46,Male,High,New,Excellent,5.0,2100916,71522
12169,Tammy Harper,Cheryl52@gmail.com,3645941200.0,8855 Anna Square,Chicago,Connecticut,75511,USA,58,Female,High,Premium,Excellent,5.0,4074103,23755
12179,Christine Foster,Jennifer95@gmail.com,3887269000.0,3389 Emily Glens Apt. 869,Frankfurt,Berlin,20054,Germany,22,Male,High,Regular,Bad,1.0,5005438,67028
12182,Denise Schmidt,Sherry2@gmail.com,7897650700.0,208 Reyes Centers Apt. 497,Quebec City,Ontario,34563,Canada,36,Female,High,New,Excellent,5.0,4863149,58627
12184,Ann Peterson,Marvin66@gmail.com,1129934100.0,181 Allen Crossroad,Geelong,New South Wales,55938,Australia,61,Female,Medium,Regular,Average,2.0,8408566,77611
12187,Barbara Suarez,Denise51@gmail.com,5889760000.0,9753 Ronald Trail,Detroit,Massachusetts,2719,USA,41,Male,Low,New,Excellent,5.0,1276155,87534
12191,Dorothy Gonzales,Frank93@gmail.com,2840353000.0,079 Michael Causeway,Chicago,Connecticut,40405,USA,34,Female,Low,Regular,Average,2.0,9232564,98375
12210,Kristine Dominguez,Phillip90@gmail.com,4134759000.0,65434 Elliott Summit Suite 904,Frankfurt,Berlin,48445,Germany,22,Male,Medium,Regular,Bad,1.0,2753772,69690
12235,Nicole Green,Luis83@gmail.com,2386791700.0,0868 Tracy Underpass Suite 146,Boston,Georgia,65088,USA,23,Female,High,Regular,Average,2.0,8873407,31074
12249,Erica Richardson,Michelle9@gmail.com,9415833000.0,37939 Harrison Turnpike Suite 234,Saskatoon,Ontario,96904,Canada,20,Male,High,Regular,Excellent,5.0,3277721,72854
12260,Brittany Horn,Anthony24@gmail.com,7338206000.0,4074 Church Meadows,Kelowna,Ontario,95398,Canada,22,Male,Low,Regular,Average,2.0,7038433,83485
12264,Jennifer Meadows,Wesley67@gmail.com,4729967600.0,906 Lee Turnpike,Kitchener,Ontario,52216,Canada,20,Male,Low,Regular,Good,3.0,4232967,49123
12267,Shawna Perez,Anna95@gmail.com,5908793300.0,62462 Andrew Stream Apt. 538,Portsmouth,England,6046,UK,67,Male,High,Regular,Bad,1.0,1330153,15038
12269,Jeffery Clark,Corey60@gmail.com,6349505500.0,119 Angela Square,Halifax,Ontario,2382,Canada,55,Female,High,Regular,Excellent,4.0,3907213,77240
12271,Katherine Carlson,Alyssa91@gmail.com,3171774700.0,07581 William Spur Suite 076,Wollongong,New South Wales,56806,Australia,64,Female,Medium,New,Excellent,4.0,3328958,40859
12284,Miranda Hinton,Kimberly34@gmail.com,8790183000.0,543 Margaret Forks,Ballarat,New South Wales,25492,Australia,36,Male,High,Regular,Bad,1.0,8165862,96276
12286,Karen Foster,Christopher48@gmail.com,5109737500.0,7031 Denise Road Suite 364,Kitchener,Ontario,38709,Canada,43,Male,Low,Premium,Good,4.0,3880391,32686
12287,Darryl Rogers,Darlene93@gmail.com,8825754000.0,81289 Clark Lights,Edinburgh,England,11766,UK,34,Female,Medium,Regular,Good,3.0,6502783,68542
12292,Kristin Gray,Stephanie10@gmail.com,2939961300.0,08247 Osborne Pine Suite 204,Chicago,Connecticut,66884,USA,20,Female,Medium,Premium,Good,4.0,5937981,95780
12293,Christine Bryant,Courtney6@gmail.com,8997975000.0,203 Evans Prairie,New York,Kansas,38878,USA,23,Female,Medium,New,Bad,1.0,4070581,68371
12298,Keith Mccarthy,Melissa46@gmail.com,2753208300.0,4180 Ellis Summit Suite 446,Mackay,New South Wales,53502,Australia,58,Female,Low,New,Good,3.0,2806991,32655
12310,Timothy Campbell,Jessica65@gmail.com,6668278000.0,5375 Webb Islands,Gold Coast,New South Wales,73032,Australia,20,Female,Medium,Regular,Average,2.0,1073327,84689
12315,Brenda Acevedo,Wendy7@gmail.com,3790619400.0,42626 Victoria Green Apt. 346,Toronto,Ontario,71243,Canada,55,Male,Low,New,Excellent,5.0,7602993,77052
12322,Michael Moss,Raymond14@gmail.com,3286060500.0,0818 Jerome Glens,Oshawa,Ontario,25299,Canada,42,Female,Medium,New,Good,4.0,2536224,15157
12328,Sandra Rodriguez,Kathy29@gmail.com,9454600000.0,55497 Mary Ville Apt. 186,Frankfurt,Berlin,62391,Germany,22,Male,Medium,Regular,Average,2.0,3920067,45016
12329,Anna Cameron,Kevin76@gmail.com,6870884000.0,74574 Aaron Plain,Kelowna,Ontario,31683,Canada,46,Female,Medium,New,Excellent,5.0,2330371,56477
12336,Natasha Werner,Christian46@gmail.com,3284923100.0,8268 Paul Squares,Dallas,Mississippi,39558,USA,20,Female,Medium,Regular,Good,4.0,3935062,81072
12337,Sara Marsh,Lisa55@gmail.com,8454155000.0,762 Gray Inlet Suite 988,Portsmouth,England,22048,UK,19,Male,Medium,Regular,Excellent,5.0,7770623,91904
12344,Craig Meyer,Robin66@gmail.com,3294853000.0,10112 John Haven,Regina,Ontario,48743,Canada,62,Male,High,Premium,Excellent,4.0,1800331,32743
12347,Lisa Sanchez,Melissa69@gmail.com,5366984000.0,8227 Monica Glen,Kansas City,Alabama,36603,USA,34,Male,High,Premium,Good,3.0,3763205,71345
12362,Lisa Pierce,Susan85@gmail.com,3455361500.0,665 Darren Way Suite 461,Nuremberg,Berlin,81990,Germany,46,Male,Low,New,Excellent,5.0,2788750,86165
12366,Casey Caldwell,Jesse64@gmail.com,3291215000.0,144 Ronald Mountains,Chicago,Connecticut,19715,USA,34,Female,Medium,Regular,Good,3.0,5179391,18275
12367,Robert Hansen,Mark44@gmail.com,4614696400.0,256 Jacob Isle Apt. 206,Chicago,Connecticut,93386,USA,20,Female,Low,New,Bad,1.0,2146834,94277
12373,Carrie Miller,Jeffrey16@gmail.com,3796294000.0,482 Alexandria Walk,San Francisco,Maine,67475,USA,26,Male,High,Regular,Average,2.0,4315648,16476
12384,Dale Dixon,Rebecca24@gmail.com,6326973000.0,540 Jesse Throughway,Toowoomba,New South Wales,11724,Australia,22,Male,High,Regular,Excellent,4.0,3660742,18207
12393,Terri Edwards,Jessica94@gmail.com,8443641000.0,166 Skinner Squares,San Diego,New York,10344,USA,26,Male,Medium,Regular,Good,4.0,4968150,28516
12401,Kyle Bennett,Caitlin67@gmail.com,3996866800.0,34580 Mcdonald Crossroad Apt. 428,Portsmouth,England,87881,UK,19,Male,Medium,Regular,Bad,1.0,7055662,10287
12404,Mandy Mckenzie,Karen95@gmail.com,4471717400.0,00149 Miller Spring Apt. 200,Cairns,New South Wales,73683,Australia,61,Female,Medium,Premium,Average,2.0,1551626,78137
12429,Jason Edwards,Jack21@gmail.com,1521718700.0,4283 Joseph Rapids Apt. 548,Bochum,Berlin,758,Germany,20,Male,High,New,Average,2.0,6050264,49322
12436,Wendy Thompson,Karina90@gmail.com,2670440200.0,1029 Adam Squares Apt. 404,Frankfurt,Berlin,84595,Germany,42,Male,Medium,Regular,Good,3.0,6265796,40494
12447,Wesley Casey,Diane78@gmail.com,4010294000.0,23425 Brown Mountain,Portsmouth,England,47352,UK,19,Male,Medium,Regular,Good,4.0,6625056,71731
12453,Keith Davis,Jennifer89@gmail.com,4260916200.0,625 Ortiz Skyway Suite 574,Manchester,England,74885,UK,46,Male,Medium,New,Excellent,4.0,8448400,28225
12466,Elizabeth Rhodes,Gordon7@gmail.com,5124669000.0,695 Mary Burgs,Seattle,Maine,4742,USA,26,Male,Medium,Premium,Bad,1.0,6148312,63512
12471,Brian Parker,Gina52@gmail.com,6792499700.0,12355 Reed Square Apt. 653,Glasgow,England,76616,UK,63,Male,Medium,Premium,Excellent,4.0,9272889,45278
12494,Chelsea Carter,Kristin80@gmail.com,7583765000.0,0521 Myers Lock,Hamilton,Ontario,28651,Canada,48,Male,Low,New,Good,4.0,3784201,83135
12504,Brandy Wilson,Lisa42@gmail.com,7115140600.0,9283 Megan Fords Apt. 135,Portsmouth,England,26937,UK,24,Male,Medium,Regular,Excellent,5.0,2907327,67477
